position,age
19.234045,1.614
19.243475,1.615
19.2529,1.616
19.26232,1.617
19.271735,1.618
19.281145,1.619
19.29055,1.62
19.29995,1.621
19.309345,1.622
19.318735,1.623
19.32812,1.624
19.3375,1.625
19.346875,1.626
19.356245,1.627
19.36561,1.628
19.37497,1.629
19.384325,1.63
19.393675,1.631
19.40302,1.632
19.41236,1.633
19.421695,1.634
19.431025,1.635
19.44035,1.636
19.44967,1.637
19.458985,1.638
19.468295,1.639
19.4776,1.64
19.4869,1.641
19.496195,1.642
19.505485,1.643
19.51477,1.644
19.52405,1.645
19.533325,1.646
19.542595,1.647
19.55186,1.648
19.56112,1.649
19.570375,1.65
19.579625,1.651
19.58887,1.652
19.59811,1.653
19.607345,1.654
19.616575,1.655
19.6258,1.656
19.63502,1.657
19.644235,1.658
19.653445,1.659
19.66265,1.66
19.67185,1.661
19.681045,1.662
19.690235,1.663
19.69942,1.664
19.7086,1.665
19.717775,1.666
19.726945,1.667
19.73611,1.668
19.74527,1.669
19.754425,1.67
19.763575,1.671
19.77272,1.672
19.78186,1.673
19.790995,1.674
19.800125,1.675
19.80925,1.676
19.81837,1.677
19.827485,1.678
19.836595,1.679
19.8457,1.68
19.8548,1.681
19.863895,1.682
19.872985,1.683
19.88207,1.684
19.89115,1.685
19.900225,1.686
19.909295,1.687
19.91836,1.688
19.92742,1.689
19.936475,1.69
19.945525,1.691
19.95457,1.692
19.96361,1.693
19.972645,1.694
19.981675,1.695
19.9907,1.696
19.99972,1.697
20.008735,1.698
20.017745,1.699
20.02675,1.7
20.03575,1.701
20.044745,1.702
20.053735,1.703
20.06272,1.704
20.0717,1.705
20.080675,1.706
20.089645,1.707
20.09861,1.708
20.10757,1.709
20.116525,1.71
20.125475,1.711
20.13442,1.712
20.14336,1.713
20.152295,1.714
20.161225,1.715
20.17015,1.716
20.17907,1.717
20.187985,1.718
20.196895,1.719
20.2058,1.72
20.2147,1.721
20.223595,1.722
20.232485,1.723
20.24137,1.724
20.25025,1.725
20.259125,1.726
20.267995,1.727
20.27686,1.728
20.28572,1.729
20.294575,1.73
20.303425,1.731
20.31227,1.732
20.32111,1.733
20.329945,1.734
20.338775,1.735
20.3476,1.736
20.35642,1.737
20.365235,1.738
20.374045,1.739
20.38285,1.74
20.39165,1.741
20.400445,1.742
20.409235,1.743
20.41802,1.744
20.4268,1.745
20.435575,1.746
20.444345,1.747
20.45311,1.748
20.46187,1.749
20.470625,1.75
20.479375,1.751
20.48812,1.752
20.49686,1.753
20.505595,1.754
20.514325,1.755
20.52305,1.756
20.53177,1.757
20.540485,1.758
20.549195,1.759
20.5579,1.76
20.5666,1.761
20.575295,1.762
20.583985,1.763
20.59267,1.764
20.60135,1.765
20.610025,1.766
20.618695,1.767
20.62736,1.768
20.63602,1.769
20.644675,1.77
20.653325,1.771
20.66197,1.772
20.67061,1.773
20.679245,1.774
20.687875,1.775
20.6965,1.776
20.70512,1.777
20.713735,1.778
20.722345,1.779
20.73095,1.78
20.73955,1.781
20.748145,1.782
20.756735,1.783
20.76532,1.784
20.7739,1.785
20.782475,1.786
20.791045,1.787
20.79961,1.788
20.80817,1.789
20.816725,1.79
20.825275,1.791
20.83382,1.792
20.84236,1.793
20.850895,1.794
20.859425,1.795
20.86795,1.796
20.87647,1.797
20.884985,1.798
20.893495,1.799
20.902,1.8
20.9105,1.801
20.918995,1.802
20.927485,1.803
20.93597,1.804
20.94445,1.805
20.952925,1.806
20.961395,1.807
20.96986,1.808
20.97832,1.809
20.986775,1.81
20.995225,1.811
21.00367,1.812
21.01211,1.813
21.020545,1.814
21.028975,1.815
21.0374,1.816
21.04582,1.817
21.054235,1.818
21.062645,1.819
21.07105,1.82
21.07945,1.821
21.087845,1.822
21.096235,1.823
21.10462,1.824
21.113,1.825
21.121375,1.826
21.129745,1.827
21.13811,1.828
21.14647,1.829
21.154825,1.83
21.163175,1.831
21.17152,1.832
21.17986,1.833
21.188195,1.834
21.196525,1.835
21.20485,1.836
21.21317,1.837
21.221485,1.838
21.229795,1.839
21.2381,1.84
21.2464,1.841
21.254695,1.842
21.262985,1.843
21.27127,1.844
21.27955,1.845
21.287825,1.846
21.296095,1.847
21.30436,1.848
21.31262,1.849
21.320875,1.85
21.329125,1.851
21.33737,1.852
21.34561,1.853
21.353845,1.854
21.362075,1.855
21.3703,1.856
21.37852,1.857
21.386735,1.858
21.394945,1.859
21.40315,1.86
21.41135,1.861
21.419545,1.862
21.427735,1.863
21.43592,1.864
21.4441,1.865
21.452275,1.866
21.460445,1.867
21.46861,1.868
21.47677,1.869
21.484925,1.87
21.493075,1.871
21.50122,1.872
21.50936,1.873
21.517495,1.874
21.525625,1.875
21.53375,1.876
21.54187,1.877
21.549985,1.878
21.558095,1.879
21.5662,1.88
21.5743,1.881
21.582395,1.882
21.590485,1.883
21.59857,1.884
21.60665,1.885
21.614725,1.886
21.622795,1.887
21.63086,1.888
21.63892,1.889
21.646975,1.89
21.655025,1.891
21.66307,1.892
21.67111,1.893
21.679145,1.894
21.687175,1.895
21.6952,1.896
21.70322,1.897
21.711235,1.898
21.719245,1.899
21.72725,1.9
21.73525,1.901
21.743245,1.902
21.751235,1.903
21.75922,1.904
21.7672,1.905
21.775175,1.906
21.783145,1.907
21.79111,1.908
21.79907,1.909
21.807025,1.91
21.814975,1.911
21.82292,1.912
21.83086,1.913
21.838795,1.914
21.846725,1.915
21.85465,1.916
21.86257,1.917
21.870485,1.918
21.878395,1.919
21.8863,1.92
21.8942,1.921
21.902095,1.922
21.909985,1.923
21.91787,1.924
21.92575,1.925
21.933625,1.926
21.941495,1.927
21.94936,1.928
21.95722,1.929
21.965075,1.93
21.972925,1.931
21.98077,1.932
21.98861,1.933
21.996445,1.934
22.004275,1.935
22.0121,1.936
22.01992,1.937
22.027735,1.938
22.035545,1.939
22.04335,1.94
22.05115,1.941
22.058945,1.942
22.066735,1.943
22.07452,1.944
22.0823,1.945
22.090075,1.946
22.097845,1.947
22.10561,1.948
22.11337,1.949
22.121125,1.95
22.128875,1.951
22.13662,1.952
22.14436,1.953
22.152095,1.954
22.159825,1.955
22.16755,1.956
22.17527,1.957
22.182985,1.958
22.190695,1.959
22.1984,1.96
22.2061,1.961
22.213795,1.962
22.221485,1.963
22.22917,1.964
22.23685,1.965
22.244525,1.966
22.252195,1.967
22.25986,1.968
22.26752,1.969
22.275175,1.97
22.282825,1.971
22.29047,1.972
22.29811,1.973
22.305745,1.974
22.313375,1.975
22.321,1.976
22.32862,1.977
22.336235,1.978
22.343845,1.979
22.35145,1.98
22.35905,1.981
22.366645,1.982
22.374235,1.983
22.38182,1.984
22.3894,1.985
22.396975,1.986
22.404545,1.987
22.41211,1.988
22.41967,1.989
22.427225,1.99
22.434775,1.991
22.44232,1.992
22.44986,1.993
22.457395,1.994
22.464925,1.995
22.47245,1.996
22.47997,1.997
22.487485,1.998
22.494995,1.999
22.5025,2
22.51,2.406
22.5175,2.407
22.525,2.408
22.5325,2.409
22.54,2.41
22.5475,2.411
22.555,2.412
22.5625,2.413
22.57,2.414
22.5775,2.415
22.585,2.416
22.5925,2.417
22.6,2.418
22.6075,2.419
22.615,2.42
22.6225,2.421
22.63,2.422
22.6375,2.423
22.645,2.424
22.6525,2.425
22.66,2.426
22.6675,2.427
22.675,2.428
22.6825,2.429
22.69,2.43
22.6975,2.431
22.705,2.432
22.7125,2.433
22.72,2.434
22.7275,2.435
22.735,2.436
22.7425,2.437
22.75,2.438
22.7575,2.439
22.765,2.44
22.7725,2.441
22.78,2.442
22.7875,2.443
22.795,2.444
22.8025,2.445
22.81,2.446
22.8175,2.447
22.825,2.448
22.8325,2.449
22.84,2.45
22.8475,2.451
22.855,2.452
22.8625,2.453
22.87,2.454
22.8775,2.455
22.885,2.456
22.8925,2.457
22.9,2.458
22.9075,2.459
22.915,2.46
22.9225,2.461
22.93,2.462
22.9375,2.463
22.945,2.464
22.9525,2.465
22.96,2.466
22.9675,2.467
22.975,2.468
22.9825,2.469
22.99,2.47
22.9975,2.471
23.005,2.472
23.0125,2.473
23.02,2.474
23.0275,2.475
23.035,2.476
23.0425,2.477
23.05,2.478
23.0575,2.479
23.065,2.48
23.0725,2.481
23.08,2.482
23.0875,2.483
23.095,2.484
23.1025,2.485
23.11,2.486
23.1175,2.487
23.125,2.488
23.1325,2.489
23.14,2.49
23.1475,2.491
23.155,2.492
23.1625,2.493
23.17,2.494
23.1775,2.495
23.185,2.496
23.1925,2.497
23.2,2.498
23.2075,2.499
23.215,2.5
23.2225,2.501
23.23,2.502
23.2375,2.503
23.245,2.504
23.2525,2.505
23.26,2.506
23.2675,2.507
23.275,2.508
23.2825,2.509
23.29,2.51
23.2975,2.511
23.305,2.512
23.3125,2.513
23.32,2.514
23.3275,2.515
23.335,2.516
23.3425,2.517
23.35,2.518
23.3575,2.519
23.365,2.52
23.3725,2.521
23.38,2.522
23.3875,2.523
23.395,2.524
23.4025,2.525
23.41,2.526
23.4175,2.527
23.425,2.528
23.4325,2.529
23.44,2.53
23.4475,2.531
23.455,2.532
23.4625,2.533
23.47,2.534
23.4775,2.535
23.485,2.536
23.4925,2.537
23.5,2.538
23.5075,2.539
23.515,2.54
23.5225,2.541
23.53,2.542
23.5375,2.543
23.545,2.544
23.5525,2.545
23.56,2.546
23.5675,2.547
23.575,2.548
23.5825,2.549
23.59,2.55
23.5975,2.551
23.605,2.552
23.6125,2.553
23.62,2.554
23.6275,2.555
23.635,2.556
23.6425,2.557
23.65,2.558
23.6575,2.559
23.665,2.56
23.6725,2.561
23.68,2.562
23.6875,2.563
23.695,2.564
23.7025,2.565
23.71,2.566
23.7175,2.567
23.725,2.568
23.7325,2.569
23.74,2.57
23.7475,2.571
23.755,2.572
23.7625,2.573
23.77,2.574
23.7775,2.575
23.785,2.576
23.7925,2.577
23.8,2.578
23.8075,2.579
23.815,2.58
23.8225,2.581
23.83,2.582
23.8375,2.583
23.845,2.584
23.8525,2.585
23.86,2.586
23.8675,2.587
23.875,2.588
23.8825,2.589
23.89,2.59
23.8975,2.591
23.905,2.592
23.9125,2.593
23.92,2.594
23.9275,2.595
23.935,2.596
23.9425,2.597
23.95,2.598
23.9575,2.599
23.965,2.6
23.9725,2.601
23.98,2.602
23.9875,2.603
23.995,2.604
24.0025,2.605
24.01,2.606
24.0175,2.607
24.025,2.608
24.0325,2.609
24.04,2.61
24.0475,2.611
24.055,2.612
24.0625,2.613
24.07,2.614
24.0775,2.615
24.085,2.616
24.0925,2.617
24.1,2.618
24.1075,2.619
24.115,2.62
24.1225,2.621
24.13,2.622
24.1375,2.623
24.145,2.624
24.1525,2.625
24.16,2.626
24.1675,2.627
24.175,2.628
24.1825,2.629
24.19,2.63
24.1975,2.631
24.205,2.632
24.2125,2.633
24.22,2.634
24.2275,2.635
24.235,2.636
24.2425,2.637
24.25,2.638
24.2575,2.639
24.265,2.64
24.2725,2.641
24.28,2.642
24.2875,2.643
24.295,2.644
24.3025,2.645
24.31,2.646
24.3175,2.647
24.325,2.648
24.3325,2.649
24.34,2.65
24.3475,2.651
24.355,2.652
24.3625,2.653
24.37,2.654
24.3775,2.655
24.385,2.656
24.3925,2.657
24.4,2.658
24.4075,2.659
24.415,2.66
24.4225,2.661
24.43,2.662
24.4375,2.663
24.445,2.664
24.4525,2.665
24.46,2.666
24.4675,2.667
24.475,2.668
24.4825,2.669
24.49,2.67
24.4975,2.671
24.505,2.672
24.5125,2.673
24.52,2.674
24.5275,2.675
24.535,2.676
24.5425,2.677
24.55,2.678
24.5575,2.679
24.565,2.68
24.5725,2.681
24.58,2.682
24.5875,2.683
24.595,2.684
24.6025,2.685
24.61,2.686
24.6175,2.687
24.625,2.688
24.6325,2.689
24.64,2.69
24.6475,2.691
24.655,2.692
24.6625,2.693
24.67,2.694
24.6775,2.695
24.685,2.696
24.6925,2.697
24.7,2.698
24.7075,2.699
24.715,2.7
24.7225,2.701
24.73,2.702
24.7375,2.703
24.745,2.704
24.7525,2.705
24.76,2.706
24.7675,2.707
24.775,2.708
24.7825,2.709
24.79,2.71
24.7975,2.711
24.805,2.712
24.8125,2.713
24.82,2.714
24.8275,2.715
24.835,2.716
24.8425,2.717
24.85,2.718
24.8575,2.719
24.865,2.72
24.8725,2.721
24.88,2.722
24.8875,2.723
24.895,2.724
24.9025,2.725
24.91,2.726
24.9175,2.727
24.925,2.728
24.9325,2.729
24.94,2.73
24.9475,2.731
24.955,2.732
24.9625,2.733
24.97,2.734
24.9775,2.735
24.985,2.736
24.9925,2.737
25,2.738
25.0075,2.739
25.015,2.74
25.0225,2.741
25.03,2.742
25.0375,2.743
25.045,2.744
25.0525,2.745
25.06,2.746
25.0675,2.747
25.075,2.748
25.0825,2.749
25.09,2.75
25.0975,2.751
25.105,2.752
25.1125,2.753
25.12,2.754
25.1275,2.755
25.135,2.756
25.1425,2.757
25.15,2.758
25.1575,2.759
25.165,2.76
25.1725,2.761
25.18,2.762
25.1875,2.763
25.195,2.764
25.2025,2.765
25.21,2.766
25.2175,2.767
25.225,2.768
25.2325,2.769
25.24,2.77
25.2475,2.771
25.255,2.772
25.2625,2.773
25.27,2.774
25.2775,2.775
25.285,2.776
25.2925,2.777
25.3,2.778
25.3075,2.779
25.315,2.78
25.3225,2.781
25.33,2.782
25.3375,2.783
25.345,2.784
25.3525,2.785
25.36,2.786
25.3675,2.787
25.375,2.788
25.3825,2.789
25.39,2.79
25.3975,2.791
25.405,2.792
25.4125,2.793
25.42,2.794
25.4275,2.795
25.435,2.796
25.4425,2.797
25.45,2.798
25.4575,2.799
25.465,2.8
25.4725,2.801
25.48,2.802
25.4875,2.803
25.495,2.804
25.5025,2.805
25.51,2.806
25.5175,2.807
25.525,2.808
25.5325,2.809
25.54,2.81
25.5475,2.811
25.555,2.812
25.5625,2.813
25.57,2.814
25.5775,2.815
25.585,2.816
25.5925,2.817
25.6,2.818
25.6075,2.819
25.615,2.82
25.6225,2.821
25.63,2.822
25.6375,2.823
25.645,2.824
25.6525,2.825
25.66,2.826
25.6675,2.827
25.675,2.828
25.6825,2.829
25.69,2.83
25.6975,2.831
25.705,2.832
25.7125,2.833
25.72,2.834
25.7275,2.835
25.735,2.836
25.7425,2.837
25.75,2.838
25.7575,2.839
25.765,2.84
25.7725,2.841
25.78,2.842
25.7875,2.843
25.795,2.844
25.8025,2.845
25.81,2.846
25.8175,2.847
25.825,2.848
25.8325,2.849
25.84,2.85
25.8475,2.851
25.855,2.852
25.8625,2.853
25.87,2.854
25.8775,2.855
25.885,2.856
25.8925,2.857
25.9,2.858
25.9075,2.859
25.915,2.86
25.9225,2.861
25.93,2.862
25.9375,2.863
25.945,2.864
25.9525,2.865
25.96,2.866
25.9675,2.867
25.975,2.868
25.9825,2.869
25.99,2.87
25.9975,2.871
26.005,2.872
26.0125,2.873
26.02,2.874
26.0275,2.875
26.035,2.876
26.0425,2.877
26.05,2.878
26.0575,2.879
26.065,2.88
26.0725,2.881
26.08,2.882
26.0875,2.883
26.095,2.884
26.1025,2.885
26.11,2.886
26.1175,2.887
26.125,2.888
26.1325,2.889
26.14,2.89
26.1475,2.891
26.155,2.892
26.1625,2.893
26.17,2.894
26.1775,2.895
26.185,2.896
26.1925,2.897
26.2,2.898
26.2075,2.899
26.215,2.9
26.2225,2.901
26.23,2.902
26.2375,2.903
26.245,2.904
26.2525,2.905
26.26,2.906
26.2675,2.907
26.275,2.908
26.2825,2.909
26.29,2.91
26.2975,2.911
26.305,2.912
26.3125,2.913
26.32,2.914
26.3275,2.915
26.335,2.916
26.3425,2.917
26.35,2.918
26.3575,2.919
26.365,2.92
26.3725,2.921
26.38,2.922
26.3875,2.923
26.395,2.924
26.4025,2.925
26.41,2.926
26.4175,2.927
26.425,2.928
26.4325,2.929
26.44,2.93
26.4475,2.931
26.455,2.932
26.4625,2.933
26.47,2.934
26.4775,2.935
26.485,2.936
26.4925,2.937
26.5,2.938
26.5075,2.939
26.515,2.94
26.5225,2.941
26.53,2.942
26.5375,2.943
26.545,2.944
26.5525,2.945
26.56,2.946
26.5675,2.947
26.575,2.948
26.5825,2.949
26.59,2.95
26.5975,2.951
26.605,2.952
26.6125,2.953
26.62,2.954
26.6275,2.955
26.635,2.956
26.6425,2.957
26.65,2.958
26.6575,2.959
26.665,2.96
26.6725,2.961
26.68,2.962
26.6875,2.963
26.695,2.964
26.7025,2.965
26.71,2.966
26.7175,2.967
26.725,2.968
26.7325,2.969
26.74,2.97
26.7475,2.971
26.755,2.972
26.7625,2.973
26.77,2.974
26.7775,2.975
26.785,2.976
26.7925,2.977
26.8,2.978
26.8075,2.979
26.815,2.98
26.8225,2.981
26.83,2.982
26.8375,2.983
26.845,2.984
26.8525,2.985
26.86,2.986
26.8675,2.987
26.875,2.988
26.8825,2.989
26.89,2.99
26.8975,2.991
26.905,2.992
26.9125,2.993
26.92,2.994
26.9275,2.995
26.935,2.996
26.9425,2.997
26.95,2.998
26.9575,2.999
26.965,3
26.9725,3.001
26.98,3.002
26.9875,3.003
26.995,3.004
27.0025,3.005
27.01,3.006
27.0175,3.007
27.025,3.008
27.0325,3.009
27.04,3.01
27.0475,3.011
27.055,3.012
27.0625,3.013
27.07,3.014
27.0775,3.015
27.085,3.016
27.0925,3.017
27.1,3.018
27.1075,3.019
27.115,3.02
27.1225,3.021
27.13,3.022
27.1375,3.023
27.145,3.024
27.1525,3.025
27.16,3.026
27.1675,3.027
27.175,3.028
27.1825,3.029
27.19,3.03
27.1975,3.031
27.205,3.032
27.2125,3.033
27.22,3.034
27.2275,3.035
27.235,3.036
27.2425,3.037
27.25,3.038
27.2575,3.039
27.265,3.04
27.2725,3.041
27.28,3.042
27.2875,3.043
27.295,3.044
27.3025,3.045
27.31,3.046
27.3175,3.047
27.325,3.048
27.3325,3.049
27.34,3.05
27.3475,3.051
27.355,3.052
27.3625,3.053
27.37,3.054
27.3775,3.055
27.385,3.056
27.3925,3.057
27.4,3.058
27.4075,3.059
27.415,3.06
27.4225,3.061
27.43,3.062
27.4375,3.063
27.445,3.064
27.4525,3.065
27.46,3.066
27.4675,3.067
27.475,3.068
27.4825,3.069
27.49,3.07
27.4975,3.071
27.505,3.072
27.5125,3.073
27.52,3.074
27.5275,3.075
27.535,3.076
27.5425,3.077
27.55,3.078
27.5575,3.079
27.565,3.08
27.5725,3.081
27.58,3.082
27.5875,3.083
27.595,3.084
27.6025,3.085
27.61,3.086
27.6175,3.087
27.625,3.088
27.6325,3.089
27.64,3.09
27.6475,3.091
27.655,3.092
27.6625,3.093
27.67,3.094
27.6775,3.095
27.685,3.096
27.6925,3.097
27.7,3.098
27.7075,3.099
27.715,3.1
27.7225,3.101
27.73,3.102
27.7375,3.103
27.745,3.104
27.7525,3.105
27.76,3.106
27.7675,3.107
27.775,3.108
27.7825,3.109
27.79,3.11
27.7975,3.111
27.805,3.112
27.8125,3.113
27.82,3.114
27.8275,3.115
27.835,3.116
27.8425,3.117
27.85,3.118
27.8575,3.119
27.865,3.12
27.8725,3.121
27.88,3.122
27.8875,3.123
27.895,3.124
27.9025,3.125
27.91,3.126
27.9175,3.127
27.925,3.128
27.9325,3.129
27.94,3.13
27.9475,3.131
27.955,3.132
27.9625,3.133
27.97,3.134
27.9775,3.135
27.985,3.136
27.9925,3.137
28,3.138
28.0075,3.139
28.015,3.14
28.0225,3.141
28.03,3.142
28.0375,3.143
28.045,3.144
28.0525,3.145
28.06,3.146
28.0675,3.147
28.075,3.148
28.0825,3.149
28.09,3.15
28.0975,3.151
28.105,3.152
28.1125,3.153
28.12,3.154
28.1275,3.155
28.135,3.156
28.1425,3.157
28.15,3.158
28.1575,3.159
28.165,3.16
28.1725,3.161
28.18,3.162
28.1875,3.163
28.195,3.164
28.2025,3.165
28.21,3.166
28.2175,3.167
28.225,3.168
28.2325,3.169
28.24,3.17
28.2475,3.171
28.255,3.172
28.2625,3.173
28.27,3.174
28.2775,3.175
28.285,3.176
28.2925,3.177
28.3,3.178
28.3075,3.179
28.315,3.18
28.3225,3.181
28.33,3.182
28.3375,3.183
28.345,3.184
28.3525,3.185
28.36,3.186
28.3675,3.187
28.375,3.188
28.3825,3.189
28.39,3.19
28.3975,3.191
28.405,3.192
28.4125,3.193
28.42,3.194
28.4275,3.195
28.435,3.196
28.4425,3.197
28.45,3.198
28.4575,3.199
28.465,3.2
28.4725,3.201
28.48,3.202
28.4875,3.203
28.495,3.204
28.5025,3.205
28.51,3.206
28.5175,3.207
28.525,3.208
28.5325,3.209
28.54,3.21
28.5475,3.211
28.555,3.212
28.5625,3.213
28.57,3.214
28.5775,3.215
28.585,3.216
28.5925,3.217
28.6,3.218
28.6075,3.219
28.615,3.22
28.6225,3.221
28.63,3.222
28.6375,3.223
28.645,3.224
28.6525,3.225
28.66,3.226
28.6675,3.227
28.675,3.228
28.6825,3.229
28.69,3.23
28.6975,3.231
28.705,3.232
28.7125,3.233
28.72,3.234
28.7275,3.235
28.735,3.236
28.7425,3.237
28.75,3.238
28.7575,3.239
28.765,3.24
28.7725,3.241
28.78,3.242
28.7875,3.243
28.795,3.244
28.8025,3.245
28.81,3.246
28.8175,3.247
28.825,3.248
28.8325,3.249
28.84,3.25
28.8475,3.251
28.855,3.252
28.8625,3.253
28.87,3.254
28.8775,3.255
28.885,3.256
28.8925,3.257
28.9,3.258
28.9075,3.259
28.915,3.26
28.9225,3.261
28.93,3.262
28.9375,3.263
28.945,3.264
28.9525,3.265
28.96,3.266
28.9675,3.267
28.975,3.268
28.9825,3.269
28.99,3.27
28.9975,3.271
29.005,3.272
29.0125,3.273
29.02,3.274
29.0275,3.275
29.035,3.276
29.0425,3.277
29.05,3.278
29.0575,3.279
29.065,3.28
29.0725,3.281
29.08,3.282
29.0875,3.283
29.095,3.284
29.1025,3.285
29.11,3.286
29.1175,3.287
29.125,3.288
29.1325,3.289
29.14,3.29
29.1475,3.291
29.155,3.292
29.1625,3.293
29.17,3.294
29.1775,3.295
29.185,3.296
29.1925,3.297
29.2,3.298
29.2075,3.299
29.215,3.3
29.2225,3.301
29.23,3.302
29.2375,3.303
29.245,3.304
29.2525,3.305
29.26,3.306
29.2675,3.307
29.275,3.308
29.2825,3.309
29.29,3.31
29.2975,3.311
29.305,3.312
29.3125,3.313
29.32,3.314
29.3275,3.315
29.335,3.316
29.3425,3.317
29.35,3.318
29.3575,3.319
29.365,3.32
29.3725,3.321
29.38,3.322
29.3875,3.323
29.395,3.324
29.4025,3.325
29.41,3.326
29.4175,3.327
29.425,3.328
29.4325,3.329
29.44,3.33
29.4475,3.331
29.455,3.332
29.4625,3.333
29.47,3.334
29.4775,3.335
29.485,3.336
29.4925,3.337
29.5,3.338
29.5075,3.339
29.515,3.34
29.5225,3.341
29.53,3.342
29.5375,3.343
29.545,3.344
29.5525,3.345
29.56,3.346
29.5675,3.347
29.575,3.348
29.5825,3.349
29.59,3.35
29.5975,3.351
29.605,3.352
29.6125,3.353
29.62,3.354
29.6275,3.355
29.635,3.356
29.6425,3.357
29.65,3.358
29.6575,3.359
29.665,3.36
29.6725,3.361
29.68,3.362
29.6875,3.363
29.695,3.364
29.7025,3.365
29.71,3.366
29.7175,3.367
29.725,3.368
29.7325,3.369
29.74,3.37
29.7475,3.371
29.755,3.372
29.7625,3.373
29.77,3.374
29.7775,3.375
29.785,3.376
29.7925,3.377
29.8,3.378
29.8075,3.379
29.815,3.38
29.8225,3.381
29.83,3.382
29.8375,3.383
29.845,3.384
29.8525,3.385
29.86,3.386
29.8675,3.387
29.875,3.388
29.8825,3.389
29.89,3.39
29.8975,3.391
29.905,3.392
29.9125,3.393
29.92,3.394
29.9275,3.395
29.935,3.396
29.9425,3.397
29.95,3.398
29.9575,3.399
29.965,3.4
29.9725,3.401
29.98,3.402
29.9875,3.403
29.995,3.404
30.0025,3.405
30.01,3.406
30.0175,3.407
30.025,3.408
30.0325,3.409
30.04,3.41
30.0475,3.411
30.055,3.412
30.0625,3.413
30.07,3.414
30.0775,3.415
30.085,3.416
30.0925,3.417
30.1,3.418
30.1075,3.419
30.115,3.42
30.1225,3.421
30.13,3.422
30.1375,3.423
30.145,3.424
30.1525,3.425
30.16,3.426
30.1675,3.427
30.175,3.428
30.1825,3.429
30.19,3.43
30.1975,3.431
30.205,3.432
30.2125,3.433
30.22,3.434
30.2275,3.435
30.235,3.436
30.2425,3.437
30.25,3.438
30.2575,3.439
30.265,3.44
30.2725,3.441
30.28,3.442
30.2875,3.443
30.295,3.444
30.3025,3.445
30.31,3.446
30.3175,3.447
30.325,3.448
30.3325,3.449
30.34,3.45
30.3475,3.451
30.355,3.452
30.3625,3.453
30.37,3.454
30.3775,3.455
30.385,3.456
30.3925,3.457
30.4,3.458
30.4075,3.459
30.415,3.46
30.4225,3.461
30.43,3.462
30.4375,3.463
30.445,3.464
30.4525,3.465
30.46,3.466
30.4675,3.467
30.475,3.468
30.4825,3.469
30.49,3.47
30.4975,3.471
30.505,3.472
30.5125,3.473
30.52,3.474
30.5275,3.475
30.535,3.476
30.5425,3.477
30.55,3.478
30.5575,3.479
30.565,3.48
30.5725,3.481
30.58,3.482
30.5875,3.483
30.595,3.484
30.6025,3.485
30.61,3.486
30.6175,3.487
30.625,3.488
30.6325,3.489
30.64,3.49
30.6475,3.491
30.655,3.492
30.6625,3.493
30.67,3.494
30.6775,3.495
30.685,3.496
30.6925,3.497
30.7,3.498
30.7075,3.499
30.715,3.5
